blue_angle,green_angle,log_blue_angle,log_green_angle,bg_ratio_angle,stumpf_angle,depth
0.18659897942451548,0.1487834146287615,1.0868468635635082,0.962119923308832,1.375313928834404,1.6997755866708912,10.0
0.34413746205340967,0.21254773518394499,1.4788659454253006,1.1724935959060692,2.032447639201825,2.2430788033356164,15.0
0.6133294323707434,0.544396457213072,1.886884563479296,1.8057784557454608,1.2241826246741236,1.5413971435170444,16.0
0.33763708777017853,0.2444298954615367,1.4659463478841173,1.260096258742574,1.6470042057678123,1.9218139018331977,29.0
0.30360571652267476,0.25917110935332643,1.394716343977112,1.2975847464108896,1.281834296584188,1.5962667062824787,15.0
0.7016580476311186,0.6314724648529462,1.9857113302387106,1.9132659925477848,1.1961545669488267,1.5187556362376116,5.0
0.23592534898550416,0.24031606832894425,1.2311351113107927,1.2493146914547397,0.9459170680488846,1.2526864217777893,3.0
0.4848514465374704,0.3613311498127065,1.7173847396009494,1.518194884400105,1.6185534778543331,1.8702928114771682,13.0
0.44584920083808405,0.3494467626040099,1.6580072944578053,1.4954313190013049,1.4919137193294223,1.7714623571197103,23.0
0.3319014634026217,0.23037431942517905,1.4543726290409746,1.2226464014758247,1.7419507009787292,2.0052453232211063,28.0
0.427112827904065,0.44429333031998824,1.6278533117271619,1.6613416350004582,0.8991238269166419,1.241114596050294,6.0
0.7463959176980619,0.6177597077443047,2.0315049668376046,1.8972632122005748,1.3907588184888213,1.6714441861442326,5.0
0.45579094974184914,0.46623374169381476,1.6735619254511502,1.6952934093334586,0.9301414957454843,1.2742833031952374,1.0
0.2225422254612049,0.15838234460481063,1.1944630839919013,0.9975268522235594,1.6199875533242565,1.9327851448031792,26.0
0.2875459682935156,0.19780652129215526,1.358789646845194,1.128519681293223,1.7383409872410287,2.017103449802417,15.0
0.27225096998003073,0.2050057187741921,1.3230219697586114,1.1502958375135508,1.5326183996168148,1.8352141681749208,24.0
0.21260047655743974,0.15084032819505772,1.1661016624286549,0.9698394693984187,1.6180967659685062,1.9349394561401612,25.0
0.40283201808140784,0.3044232078118438,1.5870239367399246,1.4028267376370462,1.567891015956701,1.8410808157312948,15.0
0.4481434505851068,0.45800608742862986,1.6616234871017297,1.682728885094849,0.9320037900939335,1.2751293260280283,10.0
0.2906049679562126,0.1940355130872788,1.3657570830481882,1.1168733353042275,1.8081786246071683,2.0774368174632682,20.0
0.40608220522302335,0.29062474597127314,1.592610338395787,1.3721701958208254,1.697682064477169,1.9487200130417994,28.0
0.2282778498287617,0.16523872315913143,1.2103838407901453,1.0218957837636755,1.5897114299768018,1.9016784611033595,27.0
0.5035878194714896,0.4401795031873957,1.744429025916821,1.6548129403336183,1.2527521039613208,1.5659195318281744,24.0
0.24624947284710647,0.1933498752318467,1.258330044537681,1.1147375753013393,1.4347171612427856,1.7481284565578976,23.0
0.5965049342259101,0.671239460468007,1.8666089427549457,1.9579504432828,0.7469481172386936,1.120583671637994,4.0
0.4997640698931182,0.3736726312104839,1.7389827950554664,1.5411711095926295,1.613251435825888,1.8639464927144305,6.0
0.2963405923237694,0.2173472001719695,1.3786613107153043,1.186306923200624,1.6003658381565884,1.891107866742197,24.0
0.4534966999948265,0.33321999773999117,1.6699988739225309,1.463271559150006,1.6464314166653164,1.8976945122453097,10.0
0.6194474316961374,0.7034644396733147,1.894133200406612,1.9924229532738964,0.7294264638614574,1.107257421231174,15.0
0.5181180678693001,0.4160450506761865,1.7647963300373046,1.6154052998477688,1.445509759765849,1.7265073120450376,7.0
0.22636597503957612,0.170038188147156,1.205111691917288,1.0385250092925205,1.5135137120585382,1.8288684461209241,26.0
0.32425396424587927,0.22060397998527193,1.4386785902105341,1.195546909821505,1.7849856085701254,2.0446154498862574,15.0
0.21795372596715945,0.13164246824295947,1.1814967488434438,0.8947343529968119,1.9593971988066545,2.2537369486392533,26.0
0.43080911661399085,0.3428189277160403,1.6338918028281135,1.4824506356326599,1.4546245931457615,1.7415898323382146,11.0
0.3785512082587506,0.32704925704110244,1.5440216970272824,1.450696118270784,1.2675062818560934,1.580801117337999,7.0
0.35484396087284903,0.2852253478597455,1.4997051225412434,1.3598486295566743,1.4182046496378546,1.717694254428788,20.0
0.3273129639085763,0.28179715858258514,1.4449928217177144,1.3519262676269852,1.268269806879925,1.5827450934339309,25.0
0.4695564482239856,0.4401795031873957,1.6946165410500953,1.6548129403336183,1.1031824778323995,1.4342978666354513,4.0
0.2554264718351974,0.19060732381011836,1.28175828207236,1.1061373523887923,1.543380147619471,1.8494761955892782,26.0
0.30640980209597996,0.20877672697906852,1.4008287150569414,1.1614713109031118,1.7714975957994203,2.039304953236546,19.0
0.38352208271063315,0.26842722040165956,1.5530135130267397,1.3202609810971286,1.7439058833225902,1.9922873522689502,16.0
0.238601973690364,0.1768945667014768,1.238273988247172,1.0616999043175603,1.5474607974826216,1.858020881154336,23.0
0.9024049004956075,0.9749770304244187,2.173515588694393,2.2358654879465156,0.8162372407133673,1.21192127269794,2.0
0.4209948285786711,0.44155077889825994,1.617758347404525,1.6569950671110356,0.8839539647906778,1.2256161697648045,7.0
0.2433179340528549,0.16018214397531982,1.2507006061903154,1.0039955246657466,1.8021217751584453,2.0937853792817913,24.0
0.33419571314964447,0.29653837247437487,1.4590220236242515,1.385452080690214,1.2077377388150337,1.52594925387183,4.0
0.27836896930542465,0.297909648185239,1.3375195353797973,1.3885008541237234,0.8567430908686335,1.1693398064721459,9.0
0.35407921095717476,0.2221466651599941,1.4982342990600293,1.199886961981782,1.9994584264428832,2.2118311953914978,11.0
0.23707247385901553,0.16866691243629184,1.2342023544797782,1.033808789767399,1.631628873882044,1.9383169102340991,22.0
0.5360896908876449,0.41823909181356916,1.7892975459404359,1.6190686915661736,1.5158357585694227,1.7818951484822945,4.0
0.29901721702862927,0.29413863998036255,1.3846134922589335,1.380088751882805,1.0066034332438683,1.3278086647704184,20.0
0.20418822748502302,0.1525544228336379,1.1413008499604458,0.9762162928160527,1.5094685634237066,1.8314232041037668,30.0
0.28831071820918985,0.21254773518394499,1.36053714503218,1.1724935959060692,1.5854525936823343,1.8797106563525174,30.0
0.4232890783256939,0.33407704505928126,1.6215587506198892,1.4650026966347385,1.4720927015374936,1.757208628546917,12.0
0.4596146993202204,0.5293124243935661,1.6794656591990673,1.7856058017320848,0.7128584158774753,1.0649293267168423,16.0
0.307429466101046,0.2543716443653019,1.4030399765840063,1.2855700249138216,1.3465416762084785,1.6568298894297326,20.0
0.6240359311901829,0.48680287735677724,1.8995273311369276,1.725871739080647,1.525713120039503,1.7820746109311143,4.0
0.4953030312675181,0.348989668414929,1.7325821279090192,1.4945427916213094,1.760236854049434,1.9806319964978831,7.0
0.5108529436703948,0.4033836026604145,1.754676833885907,1.593932061909837,1.4840081739053297,1.7585110325849138,5.0
0.4343779521029704,0.3164218702819052,1.63967957917255,1.4285664401211546,1.6628278263157699,1.9144237467000371,14.0
